Year,Institute,Percentile,R56_Awards,R01_Equivalent_Awards,Not_Awarded,Funded_Total,Applications_Total,Funding_Rate,R56_Suppressed,Percentile_Band
2022,NIDCR,27,0.0,1,2,1.0,3.0,0.3333333333333333,False,26+
2022,NIDCR,28,2.0,1,4,3.0,7.0,0.42857142857142855,False,26+
2022,NIDCR,29,1.0,0,5,1.0,6.0,0.16666666666666666,False,26+
2022,NIDCR,30,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIDCR,31,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIDCR,32,0.0,0,10,0.0,10.0,0.0,False,26+
2022,NIDCR,33,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIDCR,34,1.0,0,2,1.0,3.0,0.3333333333333333,False,26+
2022,NIDCR,35,0.0,0,10,0.0,10.0,0.0,False,26+
2022,NIDCR,36,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIDCR,37,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIDCR,38,2.0,0,5,2.0,7.0,0.2857142857142857,False,26+
2022,NIDCR,39,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIDCR,40,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIDCR,41,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIDCR,42,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIDCR,43,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIDCR,44,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIDCR,45,0.0,1,1,1.0,2.0,0.5,False,26+
2022,NIDCR,46,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIDCR,47,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIDCR,48,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIDCR,49,0.0,0,6,0.0,6.0,0.0,False,26+
2022,NIDCR,51,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIDCR,52,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIDCR,53,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIDCR,54,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIDCR,55,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIDCR,56,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIDCR,58,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIDDK,1,0.0,19,0,19.0,19.0,1.0,False,1-5
2022,NIDDK,2,0.0,17,0,17.0,17.0,1.0,False,1-5
2022,NIDDK,3,0.0,17,1,17.0,18.0,0.9444444444444444,False,1-5
2022,NIDDK,4,0.0,28,0,28.0,28.0,1.0,False,1-5
2022,NIDDK,5,0.0,15,0,15.0,15.0,1.0,False,1-5
2022,NIDDK,6,0.0,30,1,30.0,31.0,0.967741935483871,False,6-10
2022,NIDDK,7,0.0,21,0,21.0,21.0,1.0,False,6-10
2022,NIDDK,8,0.0,24,0,24.0,24.0,1.0,False,6-10
2022,NIDDK,9,0.0,24,0,24.0,24.0,1.0,False,6-10
2022,NIDDK,10,0.0,29,0,29.0,29.0,1.0,False,6-10
2022,NIDDK,11,0.0,16,0,16.0,16.0,1.0,False,11-15
2022,NIDDK,12,0.0,32,0,32.0,32.0,1.0,False,11-15
2022,NIDDK,13,0.0,34,1,34.0,35.0,0.9714285714285714,False,11-15
2022,NIDDK,14,0.0,22,1,22.0,23.0,0.9565217391304348,False,11-15
2022,NIDDK,15,0.0,35,1,35.0,36.0,0.9722222222222222,False,11-15
2022,NIDDK,16,0.0,31,1,31.0,32.0,0.96875,False,16-20
2022,NIDDK,17,2.0,7,12,9.0,21.0,0.42857142857142855,False,16-20
2022,NIDDK,18,3.0,9,14,12.0,26.0,0.46153846153846156,False,16-20
2022,NIDDK,19,2.0,5,15,7.0,22.0,0.3181818181818182,False,16-20
2022,NIDDK,20,2.0,8,15,10.0,25.0,0.4,False,16-20
2022,NIDDK,21,1.0,11,21,12.0,33.0,0.36363636363636365,False,21-25
2022,NIDDK,22,1.0,9,14,10.0,24.0,0.4166666666666667,False,21-25
2022,NIDDK,23,1.0,6,19,7.0,26.0,0.2692307692307692,False,21-25
2022,NIDDK,24,2.0,5,20,7.0,27.0,0.25925925925925924,False,21-25
2022,NIDDK,25,0.0,7,20,7.0,27.0,0.25925925925925924,False,21-25
2022,NIDDK,26,0.0,2,19,2.0,21.0,0.09523809523809523,False,26+
2022,NIDDK,27,1.0,1,12,2.0,14.0,0.14285714285714285,False,26+
2022,NIDDK,28,1.0,4,32,5.0,37.0,0.13513513513513514,False,26+
2022,NIDDK,29,0.0,0,17,0.0,17.0,0.0,False,26+
2022,NIDDK,30,1.0,0,30,1.0,31.0,0.03225806451612903,False,26+
2022,NIDDK,31,2.0,4,18,6.0,24.0,0.25,False,26+
2022,NIDDK,32,1.0,1,14,2.0,16.0,0.125,False,26+
2022,NIDDK,33,1.0,1,18,2.0,20.0,0.1,False,26+
2022,NIDDK,34,1.0,0,30,1.0,31.0,0.03225806451612903,False,26+
2022,NIDDK,35,0.0,0,27,0.0,27.0,0.0,False,26+
2022,NIDDK,36,2.0,2,25,4.0,29.0,0.13793103448275862,False,26+
2022,NIDDK,37,0.0,1,16,1.0,17.0,0.058823529411764705,False,26+
2022,NIDDK,38,2.0,1,22,3.0,25.0,0.12,False,26+
2022,NIDDK,39,0.0,0,33,0.0,33.0,0.0,False,26+
2022,NIDDK,40,0.0,0,19,0.0,19.0,0.0,False,26+
2022,NIDDK,41,0.0,0,21,0.0,21.0,0.0,False,26+
2022,NIDDK,42,1.0,0,17,1.0,18.0,0.05555555555555555,False,26+
2022,NIDDK,43,0.0,1,30,1.0,31.0,0.03225806451612903,False,26+
2022,NIDDK,44,0.0,0,26,0.0,26.0,0.0,False,26+
2022,NIDDK,45,0.0,0,24,0.0,24.0,0.0,False,26+
2022,NIDDK,46,0.0,0,21,0.0,21.0,0.0,False,26+
2022,NIDDK,47,0.0,0,26,0.0,26.0,0.0,False,26+
2022,NIDDK,48,0.0,0,38,0.0,38.0,0.0,False,26+
2022,NIDDK,49,0.0,0,31,0.0,31.0,0.0,False,26+
2022,NIDDK,50,0.0,0,25,0.0,25.0,0.0,False,26+
2022,NIDDK,51,0.0,0,21,0.0,21.0,0.0,False,26+
2022,NIDDK,52,0.0,0,20,0.0,20.0,0.0,False,26+
2022,NIDDK,53,0.0,0,17,0.0,17.0,0.0,False,26+
2022,NIDDK,54,0.0,0,9,0.0,9.0,0.0,False,26+
2022,NIDDK,55,1.0,0,5,1.0,6.0,0.16666666666666666,False,26+
2022,NIDDK,56,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIDDK,57,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIDDK,58,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIDDK,62,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIDDK,66,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIGMS,1,0.0,10,2,10.0,12.0,0.8333333333333334,False,1-5
2022,NIGMS,2,0.0,13,3,13.0,16.0,0.8125,False,1-5
2022,NIGMS,3,0.0,12,3,12.0,15.0,0.8,False,1-5
2022,NIGMS,4,0.0,26,2,26.0,28.0,0.9285714285714286,False,1-5
2022,NIGMS,5,0.0,15,3,15.0,18.0,0.8333333333333334,False,1-5
2022,NIGMS,6,0.0,15,0,15.0,15.0,1.0,False,6-10
2022,NIGMS,7,0.0,18,3,18.0,21.0,0.8571428571428571,False,6-10
2022,NIGMS,8,0.0,15,0,15.0,15.0,1.0,False,6-10
2022,NIGMS,9,0.0,17,3,17.0,20.0,0.85,False,6-10
2022,NIGMS,10,0.0,14,1,14.0,15.0,0.9333333333333333,False,6-10
2022,NIGMS,11,0.0,20,0,20.0,20.0,1.0,False,11-15
2022,NIGMS,12,0.0,15,0,15.0,15.0,1.0,False,11-15
2022,NIGMS,13,0.0,16,1,16.0,17.0,0.9411764705882353,False,11-15
2022,NIGMS,14,0.0,16,3,16.0,19.0,0.8421052631578947,False,11-15
2022,NIGMS,15,0.0,18,2,18.0,20.0,0.9,False,11-15
2022,NIGMS,16,0.0,19,4,19.0,23.0,0.8260869565217391,False,16-20
2022,NIGMS,17,0.0,16,5,16.0,21.0,0.7619047619047619,False,16-20
2022,NIGMS,18,0.0,18,7,18.0,25.0,0.72,False,16-20
2022,NIGMS,19,0.0,18,3,18.0,21.0,0.8571428571428571,False,16-20
2022,NIGMS,20,0.0,9,1,9.0,10.0,0.9,False,16-20
2022,NIGMS,21,0.0,21,5,21.0,26.0,0.8076923076923077,False,21-25
2022,NIGMS,22,0.0,9,2,9.0,11.0,0.8181818181818182,False,21-25
2022,NIGMS,23,0.0,12,8,12.0,20.0,0.6,False,21-25
2022,NIGMS,24,0.0,11,6,11.0,17.0,0.6470588235294118,False,21-25
2022,NIGMS,25,0.0,9,7,9.0,16.0,0.5625,False,21-25
2022,NIGMS,26,0.0,6,5,6.0,11.0,0.5454545454545454,False,26+
2022,NIGMS,27,0.0,7,10,7.0,17.0,0.4117647058823529,False,26+
2022,NIGMS,28,0.0,5,14,5.0,19.0,0.2631578947368421,False,26+
2022,NIGMS,29,0.0,4,5,4.0,9.0,0.4444444444444444,False,26+
2022,NIGMS,30,0.0,4,21,4.0,25.0,0.16,False,26+
2022,NIGMS,31,0.0,6,10,6.0,16.0,0.375,False,26+
2022,NIGMS,32,0.0,6,13,6.0,19.0,0.3157894736842105,False,26+
2022,NIGMS,33,0.0,7,15,7.0,22.0,0.3181818181818182,False,26+
2022,NIGMS,34,0.0,1,13,1.0,14.0,0.07142857142857142,False,26+
2022,NIGMS,35,0.0,2,9,2.0,11.0,0.18181818181818182,False,26+
2022,NIGMS,36,0.0,4,22,4.0,26.0,0.15384615384615385,False,26+
2022,NIGMS,37,0.0,1,10,1.0,11.0,0.09090909090909091,False,26+
2022,NIGMS,38,0.0,2,12,2.0,14.0,0.14285714285714285,False,26+
2022,NIGMS,39,0.0,1,12,1.0,13.0,0.07692307692307693,False,26+
2022,NIGMS,40,0.0,0,11,0.0,11.0,0.0,False,26+
2022,NIGMS,41,0.0,1,25,1.0,26.0,0.038461538461538464,False,26+
2022,NIGMS,42,0.0,1,13,1.0,14.0,0.07142857142857142,False,26+
2022,NIGMS,43,0.0,0,15,0.0,15.0,0.0,False,26+
2022,NIGMS,44,0.0,1,9,1.0,10.0,0.1,False,26+
2022,NIGMS,45,0.0,0,15,0.0,15.0,0.0,False,26+
2022,NIGMS,46,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIGMS,47,0.0,0,28,0.0,28.0,0.0,False,26+
2022,NIGMS,48,0.0,2,18,2.0,20.0,0.1,False,26+
2022,NIGMS,49,0.0,0,11,0.0,11.0,0.0,False,26+
2022,NIGMS,50,0.0,0,20,0.0,20.0,0.0,False,26+
2022,NIGMS,51,0.0,1,13,1.0,14.0,0.07142857142857142,False,26+
2022,NIGMS,52,0.0,0,9,0.0,9.0,0.0,False,26+
2022,NIGMS,53,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIGMS,54,0.0,0,8,0.0,8.0,0.0,False,26+
2022,NIGMS,55,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIGMS,56,0.0,0,10,0.0,10.0,0.0,False,26+
2022,NIGMS,57,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIGMS,58,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIGMS,59,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIGMS,60,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIGMS,61,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIMH,1,,19,0,19.0,19.0,1.0,True,1-5
2022,NIMH,2,,21,1,21.0,22.0,0.9545454545454546,True,1-5
2022,NIMH,3,,18,1,18.0,19.0,0.9473684210526315,True,1-5
2022,NIMH,4,,22,1,22.0,23.0,0.9565217391304348,True,1-5
2022,NIMH,5,,14,0,14.0,14.0,1.0,True,1-5
2022,NIMH,6,,16,1,16.0,17.0,0.9411764705882353,True,6-10
2022,NIMH,7,,13,0,13.0,13.0,1.0,True,6-10
2022,NIMH,8,,14,0,14.0,14.0,1.0,True,6-10
2022,NIMH,9,,17,1,17.0,18.0,0.9444444444444444,True,6-10
2022,NIMH,10,,16,0,16.0,16.0,1.0,True,6-10
2022,NIMH,11,,12,1,12.0,13.0,0.9230769230769231,True,11-15
2022,NIMH,12,,16,2,16.0,18.0,0.8888888888888888,True,11-15
2022,NIMH,13,,10,6,10.0,16.0,0.625,True,11-15
2022,NIMH,14,,13,2,13.0,15.0,0.8666666666666667,True,11-15
2022,NIMH,15,,11,5,11.0,16.0,0.6875,True,11-15
2022,NIMH,16,,10,5,10.0,15.0,0.6666666666666666,True,16-20
2022,NIMH,17,,11,3,11.0,14.0,0.7857142857142857,True,16-20
2022,NIMH,18,,7,4,7.0,11.0,0.6363636363636364,True,16-20
2022,NIMH,19,,11,9,11.0,20.0,0.55,True,16-20
2022,NIMH,20,,5,5,5.0,10.0,0.5,True,16-20
2022,NIMH,21,,6,7,6.0,13.0,0.46153846153846156,True,21-25
2022,NIMH,22,,3,9,3.0,12.0,0.25,True,21-25
2022,NIMH,23,,2,6,2.0,8.0,0.25,True,21-25
2022,NIMH,24,,1,12,1.0,13.0,0.07692307692307693,True,21-25
2022,NIMH,25,,6,6,6.0,12.0,0.5,True,21-25
2022,NIMH,26,,0,11,0.0,11.0,0.0,True,26+
2022,NIMH,27,,0,6,0.0,6.0,0.0,True,26+
2022,NIMH,28,,1,11,1.0,12.0,0.08333333333333333,True,26+
2022,NIMH,29,,1,8,1.0,9.0,0.1111111111111111,True,26+
2022,NIMH,30,,0,17,0.0,17.0,0.0,True,26+
2022,NIMH,31,,0,11,0.0,11.0,0.0,True,26+
2022,NIMH,32,,0,15,0.0,15.0,0.0,True,26+
2022,NIMH,33,,0,10,0.0,10.0,0.0,True,26+
2022,NIMH,34,,0,8,0.0,8.0,0.0,True,26+
2022,NIMH,35,,0,9,0.0,9.0,0.0,True,26+
2022,NIMH,36,,0,17,0.0,17.0,0.0,True,26+
2022,NIMH,37,,0,5,0.0,5.0,0.0,True,26+
2022,NIMH,38,,1,10,1.0,11.0,0.09090909090909091,True,26+
2022,NIMH,39,,0,15,0.0,15.0,0.0,True,26+
2022,NIMH,40,,0,14,0.0,14.0,0.0,True,26+
2022,NIMH,41,,0,10,0.0,10.0,0.0,True,26+
2022,NIMH,42,,0,10,0.0,10.0,0.0,True,26+
2022,NIMH,43,,0,12,0.0,12.0,0.0,True,26+
2022,NIMH,44,,0,19,0.0,19.0,0.0,True,26+
2022,NIMH,45,,0,5,0.0,5.0,0.0,True,26+
2022,NIMH,46,,0,11,0.0,11.0,0.0,True,26+
2022,NIMH,47,,0,14,0.0,14.0,0.0,True,26+
2022,NIMH,48,,0,6,0.0,6.0,0.0,True,26+
2022,NIMH,49,,0,14,0.0,14.0,0.0,True,26+
2022,NIMH,50,,0,20,0.0,20.0,0.0,True,26+
2022,NIMH,51,,0,8,0.0,8.0,0.0,True,26+
2022,NIMH,52,,0,11,0.0,11.0,0.0,True,26+
2022,NIMH,53,,0,12,0.0,12.0,0.0,True,26+
2022,NIMH,54,,0,9,0.0,9.0,0.0,True,26+
2022,NIMH,55,,0,5,0.0,5.0,0.0,True,26+
2022,NIMH,56,,0,1,0.0,1.0,0.0,True,26+
2022,NIMH,57,,0,2,0.0,2.0,0.0,True,26+
2022,NIMHD,1,0.0,6,0,6.0,6.0,1.0,False,1-5
2022,NIMHD,2,0.0,4,0,4.0,4.0,1.0,False,1-5
2022,NIMHD,3,0.0,4,0,4.0,4.0,1.0,False,1-5
2022,NIMHD,4,0.0,7,1,7.0,8.0,0.875,False,1-5
2022,NIMHD,5,0.0,8,1,8.0,9.0,0.8888888888888888,False,1-5
2022,NIMHD,6,0.0,4,1,4.0,5.0,0.8,False,6-10
2022,NIMHD,7,0.0,2,0,2.0,2.0,1.0,False,6-10
2022,NIMHD,8,0.0,4,0,4.0,4.0,1.0,False,6-10
2022,NIMHD,9,0.0,4,0,4.0,4.0,1.0,False,6-10
2022,NIMHD,10,0.0,5,1,5.0,6.0,0.8333333333333334,False,6-10
2022,NIMHD,11,0.0,4,0,4.0,4.0,1.0,False,11-15
2022,NIMHD,12,0.0,0,2,0.0,2.0,0.0,False,11-15
2022,NIMHD,13,0.0,2,1,2.0,3.0,0.6666666666666666,False,11-15
2022,NIMHD,14,0.0,3,0,3.0,3.0,1.0,False,11-15
2022,NIMHD,15,0.0,3,2,3.0,5.0,0.6,False,11-15
2022,NIMHD,16,0.0,1,0,1.0,1.0,1.0,False,16-20
2022,NIMHD,17,0.0,2,2,2.0,4.0,0.5,False,16-20
2022,NIMHD,18,0.0,2,2,2.0,4.0,0.5,False,16-20
2022,NIMHD,19,0.0,2,1,2.0,3.0,0.6666666666666666,False,16-20
2022,NIMHD,20,0.0,0,3,0.0,3.0,0.0,False,16-20
2022,NIMHD,21,0.0,1,1,1.0,2.0,0.5,False,21-25
2022,NIMHD,22,0.0,3,3,3.0,6.0,0.5,False,21-25
2022,NIMHD,23,0.0,0,3,0.0,3.0,0.0,False,21-25
2022,NIMHD,24,0.0,2,2,2.0,4.0,0.5,False,21-25
2022,NIMHD,25,0.0,0,2,0.0,2.0,0.0,False,21-25
2022,NIMHD,26,0.0,1,3,1.0,4.0,0.25,False,26+
2022,NIMHD,27,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIMHD,28,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIMHD,29,0.0,1,1,1.0,2.0,0.5,False,26+
2022,NIMHD,30,0.0,0,9,0.0,9.0,0.0,False,26+
2022,NIMHD,31,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIMHD,32,0.0,1,12,1.0,13.0,0.07692307692307693,False,26+
2022,NIMHD,33,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NIMHD,34,0.0,1,6,1.0,7.0,0.14285714285714285,False,26+
2022,NIMHD,35,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIMHD,36,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIMHD,38,0.0,0,6,0.0,6.0,0.0,False,26+
2022,NIMHD,39,0.0,1,3,1.0,4.0,0.25,False,26+
2022,NIMHD,40,0.0,0,6,0.0,6.0,0.0,False,26+
2022,NIMHD,41,0.0,0,6,0.0,6.0,0.0,False,26+
2022,NIMHD,42,0.0,0,10,0.0,10.0,0.0,False,26+
2022,NIMHD,43,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIMHD,44,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIMHD,45,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIMHD,46,0.0,0,7,0.0,7.0,0.0,False,26+
2022,NIMHD,47,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIMHD,48,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIMHD,49,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIMHD,50,0.0,0,5,0.0,5.0,0.0,False,26+
2022,NIMHD,51,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NIMHD,52,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NIMHD,53,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NIMHD,55,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NINDS,1,0.0,27,1,27.0,28.0,0.9642857142857143,False,1-5
2022,NINDS,2,0.0,22,1,22.0,23.0,0.9565217391304348,False,1-5
2022,NINDS,3,0.0,37,3,37.0,40.0,0.925,False,1-5
2022,NINDS,4,0.0,24,1,24.0,25.0,0.96,False,1-5
2022,NINDS,5,0.0,34,1,34.0,35.0,0.9714285714285714,False,1-5
2022,NINDS,6,0.0,24,0,24.0,24.0,1.0,False,6-10
2022,NINDS,7,0.0,25,2,25.0,27.0,0.9259259259259259,False,6-10
2022,NINDS,8,0.0,45,6,45.0,51.0,0.8823529411764706,False,6-10
2022,NINDS,9,0.0,33,4,33.0,37.0,0.8918918918918919,False,6-10
2022,NINDS,10,0.0,27,2,27.0,29.0,0.9310344827586207,False,6-10
2022,NINDS,11,0.0,27,2,27.0,29.0,0.9310344827586207,False,11-15
2022,NINDS,12,0.0,33,3,33.0,36.0,0.9166666666666666,False,11-15
2022,NINDS,13,0.0,34,5,34.0,39.0,0.8717948717948718,False,11-15
2022,NINDS,14,0.0,32,1,32.0,33.0,0.9696969696969697,False,11-15
2022,NINDS,15,3.0,21,10,24.0,34.0,0.7058823529411765,False,11-15
2022,NINDS,16,1.0,7,14,8.0,22.0,0.36363636363636365,False,16-20
2022,NINDS,17,1.0,11,13,12.0,25.0,0.48,False,16-20
2022,NINDS,18,4.0,3,12,7.0,19.0,0.3684210526315789,False,16-20
2022,NINDS,19,2.0,7,16,9.0,25.0,0.36,False,16-20
2022,NINDS,20,2.0,5,12,7.0,19.0,0.3684210526315789,False,16-20
2022,NINDS,21,1.0,5,19,6.0,25.0,0.24,False,21-25
2022,NINDS,22,1.0,1,9,2.0,11.0,0.18181818181818182,False,21-25
2022,NINDS,23,2.0,8,19,10.0,29.0,0.3448275862068966,False,21-25
2022,NINDS,24,3.0,4,29,7.0,36.0,0.19444444444444445,False,21-25
2022,NINDS,25,0.0,2,15,2.0,17.0,0.11764705882352941,False,21-25
2022,NINDS,26,0.0,1,34,1.0,35.0,0.02857142857142857,False,26+
2022,NINDS,27,0.0,3,16,3.0,19.0,0.15789473684210525,False,26+
2022,NINDS,28,1.0,4,20,5.0,25.0,0.2,False,26+
2022,NINDS,29,0.0,1,17,1.0,18.0,0.05555555555555555,False,26+
2022,NINDS,30,1.0,1,33,2.0,35.0,0.05714285714285714,False,26+
2022,NINDS,31,0.0,1,12,1.0,13.0,0.07692307692307693,False,26+
2022,NINDS,32,1.0,1,22,2.0,24.0,0.08333333333333333,False,26+
2022,NINDS,33,0.0,0,18,0.0,18.0,0.0,False,26+
2022,NINDS,34,2.0,0,21,2.0,23.0,0.08695652173913043,False,26+
2022,NINDS,35,1.0,0,30,1.0,31.0,0.03225806451612903,False,26+
2022,NINDS,36,0.0,0,23,0.0,23.0,0.0,False,26+
2022,NINDS,37,0.0,0,23,0.0,23.0,0.0,False,26+
2022,NINDS,38,0.0,0,24,0.0,24.0,0.0,False,26+
2022,NINDS,39,0.0,0,24,0.0,24.0,0.0,False,26+
2022,NINDS,40,0.0,0,16,0.0,16.0,0.0,False,26+
2022,NINDS,41,0.0,0,27,0.0,27.0,0.0,False,26+
2022,NINDS,42,0.0,0,23,0.0,23.0,0.0,False,26+
2022,NINDS,43,0.0,0,14,0.0,14.0,0.0,False,26+
2022,NINDS,44,0.0,0,26,0.0,26.0,0.0,False,26+
2022,NINDS,45,0.0,0,18,0.0,18.0,0.0,False,26+
2022,NINDS,46,0.0,0,26,0.0,26.0,0.0,False,26+
2022,NINDS,47,0.0,0,19,0.0,19.0,0.0,False,26+
2022,NINDS,48,0.0,0,35,0.0,35.0,0.0,False,26+
2022,NINDS,49,0.0,0,25,0.0,25.0,0.0,False,26+
2022,NINDS,50,0.0,0,22,0.0,22.0,0.0,False,26+
2022,NINDS,51,0.0,0,13,0.0,13.0,0.0,False,26+
2022,NINDS,52,0.0,0,19,0.0,19.0,0.0,False,26+
2022,NINDS,53,0.0,0,18,0.0,18.0,0.0,False,26+
2022,NINDS,54,0.0,0,3,0.0,3.0,0.0,False,26+
2022,NINDS,55,0.0,0,1,0.0,1.0,0.0,False,26+
2022,NINDS,56,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NINDS,57,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NINDS,59,0.0,0,2,0.0,2.0,0.0,False,26+
2022,NINDS,60,0.0,0,4,0.0,4.0,0.0,False,26+
2022,NINR,1,,1,0,1.0,1.0,1.0,True,1-5
2022,NINR,2,,3,0,3.0,3.0,1.0,True,1-5
2022,NINR,3,,2,0,2.0,2.0,1.0,True,1-5
2022,NINR,4,,5,0,5.0,5.0,1.0,True,1-5
2022,NINR,5,,2,0,2.0,2.0,1.0,True,1-5
2022,NINR,7,,2,0,2.0,2.0,1.0,True,6-10
2022,NINR,8,,1,0,1.0,1.0,1.0,True,6-10
2022,NINR,9,,2,0,2.0,2.0,1.0,True,6-10
2022,NINR,10,,3,0,3.0,3.0,1.0,True,6-10
2022,NINR,11,,0,1,0.0,1.0,0.0,True,11-15
2022,NINR,12,,2,1,2.0,3.0,0.6666666666666666,True,11-15
2022,NINR,13,,2,3,2.0,5.0,0.4,True,11-15
2022,NINR,14,,1,0,1.0,1.0,1.0,True,11-15
2022,NINR,15,,1,3,1.0,4.0,0.25,True,11-15
2022,NINR,16,,2,1,2.0,3.0,0.6666666666666666,True,16-20
2022,NINR,17,,0,1,0.0,1.0,0.0,True,16-20
2022,NINR,18,,0,2,0.0,2.0,0.0,True,16-20
2022,NINR,21,,0,2,0.0,2.0,0.0,True,21-25
2022,NINR,22,,0,3,0.0,3.0,0.0,True,21-25
2022,NINR,23,,0,1,0.0,1.0,0.0,True,21-25
2022,NINR,25,,0,1,0.0,1.0,0.0,True,21-25
2022,NINR,26,,0,2,0.0,2.0,0.0,True,26+
2022,NINR,27,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,28,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,30,,0,3,0.0,3.0,0.0,True,26+
2022,NINR,31,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,32,,0,4,0.0,4.0,0.0,True,26+
2022,NINR,33,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,36,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,37,,0,4,0.0,4.0,0.0,True,26+
2022,NINR,38,,0,4,0.0,4.0,0.0,True,26+
2022,NINR,39,,0,3,0.0,3.0,0.0,True,26+
2022,NINR,42,,0,2,0.0,2.0,0.0,True,26+
2022,NINR,45,,0,2,0.0,2.0,0.0,True,26+
2022,NINR,46,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,47,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,49,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,50,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,52,,0,4,0.0,4.0,0.0,True,26+
2022,NINR,53,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,54,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,55,,0,1,0.0,1.0,0.0,True,26+
2022,NINR,56,,0,1,0.0,1.0,0.0,True,26+
2022,NLM,2,,1,0,1.0,1.0,1.0,True,1-5
2022,NLM,3,,1,0,1.0,1.0,1.0,True,1-5
2022,NLM,4,,6,0,6.0,6.0,1.0,True,1-5
2022,NLM,6,,2,0,2.0,2.0,1.0,True,6-10
2022,NLM,7,,2,0,2.0,2.0,1.0,True,6-10
2022,NLM,8,,1,0,1.0,1.0,1.0,True,6-10
2022,NLM,9,,1,0,1.0,1.0,1.0,True,6-10
2022,NLM,10,,4,0,4.0,4.0,1.0,True,6-10
2022,NLM,12,,1,0,1.0,1.0,1.0,True,11-15
2022,NLM,13,,3,1,3.0,4.0,0.75,True,11-15
2022,NLM,15,,1,4,1.0,5.0,0.2,True,11-15
2022,NLM,16,,0,1,0.0,1.0,0.0,True,16-20
2022,NLM,17,,0,2,0.0,2.0,0.0,True,16-20
2022,NLM,18,,0,2,0.0,2.0,0.0,True,16-20
2022,NLM,19,,0,1,0.0,1.0,0.0,True,16-20
2022,NLM,20,,0,2,0.0,2.0,0.0,True,16-20
2022,NLM,21,,1,2,1.0,3.0,0.3333333333333333,True,21-25
2022,NLM,22,,0,2,0.0,2.0,0.0,True,21-25
2022,NLM,23,,0,1,0.0,1.0,0.0,True,21-25
2022,NLM,24,,0,1,0.0,1.0,0.0,True,21-25
